categorie|marque|nom|nutritionGradeFr|ingredients|energie100g|graisse100g|sucres100g|fibres100g|proteines100g|sel100g|vitA100g|vitD100g|vitE100g|vitK100g|vitC100g|vitB1100g|vitB2100g|vitPP100g|vitB6100g|vitB9100g|vitB12100g|calcium100g|magnesium100g|iron100g|fer100g|betaCarotene100g|presenceHuilePalme|allergenes|additifs|
Desserts au chocolat|St Hubert|Liegeois soja chocolat|b|Jus de soja 82 %, sucre, amidon modifié, chocolat noir 0.9%, chocolat en poudre 0.9 %, poudre de cacao maigre, huile de coco, émulsifiants : E471 - E472b, arômes naturels, phosphate de calcium, épaississants : carraghénanes - gomme xanthane - alginate de sodium, sel, vitamine D2.|423|2.8|12|1.7|3.3|0.14||7.5e-07||||||||||0.12|||||0|soja, soja|E14XX - Amidons modifiés,E401 - Alginate de sodium,E407 - Carraghénanes,E415 - Gomme xanthane,E471 - Mono- et diglycérides d'acides gras alimentaires,E472b - Ester diacétyl-lactique de mono- et diglycérides d'acides gras|
Desserts au chocolat|St Hubert|Les petits plaisir Soja Chocolat Noir Extra|c|tonyu 81 %, sucre, chocolat noir 3 %, amidon modifié, poudre de cacao maigre, arômes naturels, phosphates de calcium, épaississant : carraghénanes, sel, vitamine D.|437|2.9|12.5|1.9|3.2|0.45||7.5e-07||||||||||0.12|||||0|soja, soja|E14XX - Amidons modifiés,E322 - Lécithines,E322i - Lécithine,E407 - Carraghénanes|
Desserts au chocolat|U|Crème Dessert Bi-goût Choco et Lait|b|_Lait_ écrémé 69%, sucre, _crème_ 7.9%, _lactose_, minéraux du lait, amidon transformé de maïs, chocolat au _lait_ 1.6%, poudre de cacao, protéines de _lait_, épaississants : carraghénanes, gomme guar, poudre de cacao maigre.|114|3|15.8|0.5|3.3|0.13|||||||||||||||||0|Lait, crème, lactose, lait, lait, lait, lait|E14XX - Amidons modifiés,E407 - Carraghénanes,E412 - Gomme de guar|
Desserts au chocolat|U|Blanc en neige à la noix de coco et aromatisé et crème chocolat|b|LAIT demi-écrémé, blanc d'OEUFS extra-frais 15.5%, sucre, OEUFS entiers extra-frais 4.5%, jaune d'OEUFS extra-frais 3.4%, chocolat en poudre 1.6%, poudre de cacao dégraissé, amidon de riz, noix de coco rapée 0.4%, épaississants : gomme xanthane - gomme guar, arôme naturel. Traces éventuelles de céréales contenant du gluten.|555|3.1|18|1|5.4|0.18|||||||||||||||||0|en:eggs,en:milk,en:soybeans|E322 - Lécithines,E322i - Lécithine,E412 - Gomme de guar,E415 - Gomme xanthane|
Desserts au chocolat|U|Crèmes dessert saveurs panachées chocolat-saveur vanille-caramel|b|Crème dessert au chocolat : LAIT écrémé, sucre, CREME, LACTOSE et minéraux du LAIT, amidon transformé de maïs, chocolat 2.2%, cacao en poudre, cacao maigre en poudre, gélifiant: carraghénanes, protéines de LAIT.Crème dessert saveur vanille : LAIT entier, sucre, CREME, amidon transformé de maïs, fructose, arôme, gélifiant : carraghénanes, colorant : rocou, protéines de LAIT, LACTOSE.Crème dessert saveur caramel : LAIT entier, caramel 5.2%, caramel au lait 5.2%, sucre, amidon transformé de maïs, CREME fraîche, gélifiant : carraghénanes, arôme, protéines de LAIT, LACTOSE.|0|0|0|0|0|0|||||||||||||||||0|Lait,Soja, LAIT, CREME, LACTOSE, LAIT, SOJA, LAIT, LAIT, CREME, LAIT, LACTOSE, LAIT, LAIT, CREME, LAIT, LACTOSE, LAIT, CREME, LACTOSE, LAIT, SOJA, LAIT, LAIT, CREME, LAIT, LACTOSE, LAIT, LAIT, CREME, LAIT, LACTOSE|E14XX - Amidons modifiés,E150 - Caramel,E160b - Rocou,E322 - Lécithines,E322i - Lécithine,E407 - Carraghénanes|
Desserts au chocolat|U|Crème dessert au chocolat|c|LAIT écrémé, sucre, CREME, LACTOSE et minéraux du LAIT, amidon transformé de maïs, chocolat 2.2%, cacao en poudre, cacao maigre en poudre, gélifiant: carraghénanes, protéines de LAIT.|513|3.4|17.1|0.8|2.9|0.13|||||||||||||||||0|en:milk,en:soybeans|E14XX - Amidons modifiés,E322 - Lécithines,E322i - Lécithine,E407 - Carraghénanes|
Desserts au chocolat|U Mat & Lou, U|Dessert lacté gélifié au chocolat|c|LAIT partiellement écrémé 81%, sucre, chocolat en poudre 4%, amidon de pomme de terre, épaississant: carraghénanes, protéines de LAIT. Traces éventuelles de SOJA.|503|3|18.4|0.7|2.9|0.1|||||||||||||||||0|en:milk|E407 - Carraghénanes|
Desserts au chocolat|U Mat & Lou, U|Crème dessert bi-goût chocolat et lait|c|LAIT écrémé 73.4%, sucre, CREME 7.5%, LACTOSE et minéraux du LAIT, amidon transformé de maïs, chocolat au LAIT 1.6%, poudre de cacao, protéines de LAIT, épaississants: carraghénanes - gomme guar, poudre de cacao maigre. Traces éventuelles de SOJA|468|2.9|16|0.4|2.8|0.15|||||||||||||||||0|en:milk,en:soybeans|E14XX - Amidons modifiés,E407 - Carraghénanes,E412 - Gomme de guar|
Desserts au chocolat|Yabon|Mon Gâteau de Semoule Nappé de Chocolat|c|INGREDIENTS C tea desemouamidon transformé.épaississant: gomme xanthane Semolina cake te de cacao, su |590|4.6|15.8|0.6|3.1|0.12||||||||||||0.0784|||||0||E415 - Gomme xanthane|
Desserts au chocolat|Yoplait|Petits Filous Choco|c|_Lait_ entier 76 % - Sucre 9.4 % - _Crème_ - Chocolat 2 % (Pâte de cacao, Sucre, Arôme, Emulsifiant : Carraghénanes - Concentré des minéraux du _lait_ - Correcteur d'acidité : Carbonates de Sodium - Vitamine D.|536|5|14.9|0.9|3.5|0.27||1.5||||||||||120|||||0|en:milk,fr:Contient du lait et du soja|E407 - Carraghénanes,E500 - Carbonates de sodium|
Desserts au chocolat|Yoplait|Île Gourmande Choco|c|_Lait_ écrémé, sucre 9.9 %, _crème_, cacao maigre 2.3 %, chocolat 2.2 %, cacao 2.1 %, poudre de _lait_ écrémé, amidon transformé de maïs, gélatine, émulsifiant : esters lactiques des mono- et diglycérides d'acides gras, épaississant : carraghénanes, correcteur d'acidité : carbonates de sodium.|505|3.2|15.6|1.6|4.6|0.24|||||||||||||||||0|Lait, crème, lait|E14XX - Amidons modifiés,E407 - Carraghénanes,E428 - Gélatine,E472b - Ester diacétyl-lactique de mono- et diglycérides d'acides gras,E500 - Carbonates de sodium|
Desserts au chocolat|Yoplait Professionnel,Yoplait|Mousse Au Chocolat Noir|d|_Lait_ écrémé, sucre, _crème_, cacao maigre 6 %, chocolat noir 3 %, gélatine, émulsifiant : E472b, stabilisant : E407.|2766|63|18|2.2|4.8|0.19|||||||||||||||||0|Lait, crème, soja|E322 - Lécithines,E322i - Lécithine,E407 - Carraghénanes,E428 - Gélatine,E472b - Ester diacétyl-lactique de mono- et diglycérides d'acides gras|
Desserts au chocolat|Yoplait,Yoplait Professionnel|Mousse Au Chocolat Au Lait|c|_Lait_ écrémé 69 %, sucre 11 %, chocolat 8 %, _crème_, cacao 1.75 %, cacao maigre 1.25 %, émulsifiants : E472b, E471. stabilisants : E407. E412. gélatine, protéines de _lait_, correcteur d'acidité : E550.|636|5.8|18.9|1.8|4.5|0.23|||||||||||||||||0|Lait, soja, crème, lait|E322 - Lécithines,E322i - Lécithine,E407 - Carraghénanes,E412 - Gomme de guar,E428 - Gélatine,E471 - Mono- et diglycérides d'acides gras alimentaires,E472b - Ester diacétyl-lactique de mono- et diglycérides d'acides gras,E550 - Silicate de sodium|
Desserts au chocolat|grandeur nature|Mousse au chocolat noir|e|_œufs_, chocolat pur beurre de cacao 42% (pâte de cacao, sucre, beurre de cacao, poudre de vanille, _beurre_ salé.|1500|25.6|23.5|1|7.9|0.32004|||||||||||||||||0|œufs, beurre||
Desserts au chocolat|nutrisens|Recup 10 saveur chocolat|b|Eau, protéines de lait, sucre, crème, maltodextrine, huile de colza, amidon modifié de tapioca, amidon modifié de maïs, poudre de cacao, émulsifiant : mono et di glycéride d'acide gras, épaississant : carraghénanes, guar, arôme, stabilisant : citrate de potassium.|669|5.2|12.1||10|0.08||||||||||||0.174|||||0||E14XX - Amidons modifiés,E332 - Citrates de potassium,E407 - Carraghénanes,E412 - Gomme de guar|
Desserts-fruitiers|St Mamet|Fraîcheur des Iles|b|Pêches en cubes, segments d'ananas, papayes en cubes, eau, sirop de glucose-fructose, sucre, acidifiant : acide citrique, arôme naturel.|268|0.5|13|1.2|0.5|0|||||||||||||||||0||E330 - Acide citrique|
Dragées|Alain Ducasse|Dragées Amande|e|Fourrage  _amandes_ brutes, sucre, poudre de cacao, beurre, cassonade. Enrobage chocolat noir : fèves de cacao, sucre, beurre de cacao, émulsifiant : lécithines de tournesol sans OGM, gousses de vanille, fleur de sel.|2319|41|23||16|0.05|||||||||||||||||0|amandes|E322 - Lécithines|
Dragées|Motta|Les dragées|e|Chocolat noir 60 %, sucre, stabilisant: gomme d'acacia, amidon de riz, sirop de glucose, agents d'enrobage : E901. E903. E904. arôme, colorant.|1937|18.7|60.4|4.5|4.5|0.01|||||||||||||||||0|soja|E322 - Lécithines,E322i - Lécithine,E414 - Gomme d'acacia,E901 - Cire d'abeille,E903 - Cire de carnauba,E904 - Gomme-laque|
Décorations alimentaires|Sainte Lucie|Cœurs Roses et blancs|e|Sucre, matière grasse végétale, amidon de pomme de terre, jus de betterave rouge, épaississant : E466.|1812|11.1|76.9||0|0|||||||||||||||||0||E466 - Carboxyméthylcellulose|
Décorations alimentaires|Sainte Lucie|Billes Multicolores|d|Sucre, amidon de _blé_, sirop de glucose, colorants : E100. E120. E131. agent d'enrobage : E901.|1693|0.01|85||0.05|0|||||||||||||||||0|blé|E100 - Curcumine,E120 - Acide carminique,E131 - Bleu patenté V,E901 - Cire d'abeille|
Eaux|Auchan|Eau de source de montagne .  source Roche des Ecrins|a|Eau de source||||||||||||||||||0.066|0.011||||0|||
Eaux|Auchan|Eau de coco framboise grenade|d|Eau de coco, jus de fruits à base de concentrés : kaki, framboise, grenade, citron, aronia, eau, arôme naturel de framboise, antioxydant : acide ascorbique.|134|0.5|7.4||0.5|0.03|||||||||||||||||0||E300 - Acide ascorbique|
Eaux|Auchan|Eau de source de Montagne|a|Eau de source de montagne.||||||0.000762||||||||||||0.0058|0.0024||||0|||
Eaux|Auchan|Eau minérale naturelle gazeuse|a|Eau minérale naturellement gazeuse regazéifiée.|||||||||||||||||||||||0|||
Eaux|Auchan|Eau Minérale Naturelle Source du Roy|a|Eau Minérale Naturelle Source du Roy||||||0.05588|||||||||||||||||0|||
Eaux|Badoit|Badoit Citron|a|Eau minérale naturelle gazéifiée Badoit 99.9%, arôme naturel de citron.|0|0|0|0|0|0.11|||||||||||||||||0|||
Eaux|Badoit|Badoit|a|Eau minérale naturelle avec adjonction de gaz carbonique|0|0|0||0|0.045|||||||||||||||||0|||
Eaux|Badoit|Badoit Framboise|a|Eau minérale naturelle gazéifiée Badoit 99.9%, arômes.|1|0|0||0|0.045|||||||||||||||||0|||
Eaux|Badoit|Badoit Rouge|a|Eau minérale naturelle avec adjonction de gaz carbonique|||||||||||||||||||||||0|||
Eaux|Bassin de vichy|Saint-Yorre|a|Eau minérale naturelle gazeuse.|0|0|0|0|0|0.0525||||||||||||0.09|0.011||||0|||
Eaux|Beaupré|Eau de source|a|Eau de source|0|0|0||0|0.00762||||||||||||0.058|0.024||||0|||
Eaux|Belle France|Eau Mineral.Nativ.1 5L Bf,|a|Eau minérale naturelle source Native.|0|0|0||0|0|||||||||||||||||0|||
Eaux|Carrefour|Eau de source pétillante|a|Eau de source avec adjonction de gaz carbonique|||||||||||||||||||||||0|||
Eaux|Carrefour|Eau minérale naturelle naturellement gazeuse|a|Eau minérale naturelle naturellement gazeuse|0|0|0||0|0.1||||||||||||0.049|0.026||||0|||
Eaux|Carrefour|Saveur Cassis|b|eau minérale naturelle source Adeline 99.7%, acidifiant, arôme naturel de cassis, édulcorants|4|0|0|0|0|0|||||||||||||||||0||E330 - Acide citrique,E950 - Acésulfame K,E955 - Sucralose|
Eaux|Carrefour|Eau pétillante saveur Citron vert|b|Eau minérale naturelle avec adjonction de gaz carbonique99.9 %, arôme naturel de citron vert avec autres arômes naturels.|8|0|0||0|0.01|||||||||||||||||0|||
Eaux|Carrefour|Eau saveur fraise|b|Eau minérale naturelle source Adeline, acidifiant : acide citrique, arôme naturel, édulcorants : sucralose, acésulfame-K.|4|0|0|0|0|0|||||||||||||||||0||E330 - Acide citrique,E950 - Acésulfame K,E955 - Sucralose|
Eaux|Casino|PUITS ST GEORGES CITRON Saveur citron vert- sans sucres|b|Eau minérale naturelle renforcée au gaz de la source Puits Saint Georges  1 - arôme naturel de citron vert.|0|0|0||0|0.12|||||||||||||||||0|||
Eaux|Casino|Eau aromatisé citron citron vert|b|Eau de source Drômeline 99.7%, acidifiant : acide citrique, arôme naturel de citron-citron vert, arôme naturel de citron.|0|0|0|0|0|0.03|||||||||||||||||0||E330 - Acide citrique|
Eaux|Casino|Eau de source de montagne Alpes|a|Eau de source||||||0.0003556||||||||||||0.0063|0.00102||||0|||
Eaux|Casino|Puits St Georges gazeuse|a|Eau minérale naturelle renforcée au gaz de la source.||||||0.1||||||||||||0.0046|0.00359||||0|||
Eaux|Celtic|Eau Minérale Naturelle Légère|a|Eau Minérale Naturelle Légère|0|0|0||0|0.001|||||||||||||||||0|||
Eaux|Contrex|Eau de fruits Framboise & Menthe|c|eau minérale naturelle Contrex, eau, sucre, arôme naturel de framboise, acidifiant : acide citrique, arôme naturel de menthe, arôme naturel|21|0|1|0|0|0|||||||||||||||||0||E330 - Acide citrique|
Eaux|Contrex|Contrex 75cl|a|Eau minérale naturelle de Contrexéville|||||||||||||||||||||||0|||
Eaux|Cora|Eau minérale naturelle gazéifiée|a|Eau minérale naturelle gazéifiée par adjonction de gaz carbonique|||||||||||||||||||||||0|||
Eaux|Cora|Eau pétillante aromatisée Citron citron vert|a|Eau minérale gazéifiée 99.9% - arôme naturel de citron citron vert - extraits de zestes de citron et citron vert|0|0|0|0|0|0.06|||||||||||||||||0|||
Eaux|Cora|Eau de Source de Montagne|a|Eau de source de montagne||||||0.000356||||||||||||0.0063|0.00102||||0|||
Eaux|Cora|Eau minerale naturelle|a|Eau minérale naturelle|4|0.1|0.1||0.1|0.22||||||||||||0.003|0.0006||||0|||
Eaux|Cora|Goût Fraise|d|Eau minérale naturelle 94% - fructose - sirop de sucre inverti - acidifiant : acide citrique - conservateurs : sorbate de potassium, dicarbonate de diméthyle - arôme.|78.2|0.152|4.61|0.152|0.152|0.0121|||||||||||||||||0||E202 - Sorbate de potassium,E242 - Dicarbonate de diméthyle,E330 - Acide citrique|
Eaux|Cora|St-Pierre pétillante|a|Eau minérale naturelle gazeuse source Saint-Pierre|0|0|0||0|1.1||||||||||||0.024|0.014||||0|||
Eaux|Cristaline|Cristaline 1L|a|Eau minérale naturelle|4|0|0||0|0|||||||||||||||||0|||
Eaux|Cristaline|Cristaline goût citron|b|Eau de source, acide citrique, arôme naturel de citron.|5|0|0|0|0|0|||||||||||||||||0||E330 - Acide citrique|
Eaux|Cristaline|Pack 6X50CL Blle Pet Cristaline Gazeuse|a|Eau de source LOUISE gazéifiée|0|2.41|0||0|0.084||||||||||||0.066|0.026||||0|||
Eaux|Cristaline|Eau de source|a|Eau de source.|0|0|0||0||||||||||||||||||0|||
Eaux|Cristaline|Goût citron|b|Ingrédients: eau de source, acidifiant acide citrique, arôme naturel de citron.|4|0|0|0|0|0|||||||||||||||||0||E330 - Acide citrique|
Eaux|Faustine|Eau de source Faustine aromatisée au citron|a|Eau minérale naturelle gazéifiée Faustine, arôme naturel de citrons, extraits de citron.|0|0|0||0|0.06|||||||||||||||||0|||
Eaux|Grand Jury|Saveur Fraise|b|Eau minérale naturelle, acidifiant : acide citrique, arôme naturel, édulcorants : sucralose et acésulfame-K.|4|0|0|0|0|0|||||||||||||||||0||E330 - Acide citrique,E950 - Acésulfame K,E955 - Sucralose|
Eaux|Grand Jury|Saveur Cassis|b|Eau minérale naturelle, acidifiant : acide citrique, arôme naturel de cassis, édulcorants : sucralose et acésulfame K.|4|0|0||0|0|||||||||||||||||0||E330 - Acide citrique,E950 - Acésulfame K,E955 - Sucralose|
Eaux|Hépar|Hépar|a|Eau minérale naturelle|0|0|0|0|0|0||||||||||||0.549|0.119||||0|||
Eaux|Intermarché|Aix Les Bains|a|Eau minérale naturelle.||||||0.002286||||||||||||0.0068|0.0035||||0|||
Eaux|La Salvetat,Salvetat|Citron|b|Eau minérale naturelle gazéifiée La Salvetat, arôme naturel de citron.|0|0|0||0|0|||||||||||||||||0|||
Eaux|Luchon,Intermarché|Eau minérale naturelle 1.5L|a|EAU Minérale Naturelle||||||0.002032||||||||||||0.0265|0.001||||0|||
Eaux|Luchon,Intermarché|P tits luchon eau fraise|c|Eau minérale naturelle de Luchon, sucre, arôme naturel, acidifiant : E330.  conservateurs : E202. E242.|59|0.5|2.9|0|0.5|0.1|||||||||||||||||0||E202 - Sorbate de potassium,E242 - Dicarbonate de diméthyle,E330 - Acide citrique|
Eaux|Mg,Intermarché|Eau Minérale Naturelle Magésienne|a|Eau minérale naturelle||||||0.00229|||||||||||||||||0|||
Eaux|Monoprix|Eau Gazeuse Minérale Naturelle Puits St Georges|a|Eau minérale naturelle Source Puits Saint-Georges 1.||||||1.1684|||||||||||||||||0|||
Eaux|Mont Dore|Eau de source De Montagne|a|eau|0|0|0||0|0.06858||||||||||||0.041|0.017||||0|||
Eaux|Montcalm|Eau minérale naturelle des Pyrénées Ariégeoises|a|Chlorurçs Silice : 7.5 mg/l Résidu sec à 1800C: 32mglI - pH: 618 Résistivité : 30 000 Q.cm - rH2 25 95 _ • I sur la boulell\e.|0|0|0||0|0|||||||||||||||||0|||
Eaux|Netto|Source Les Chesneaux|a|Eau de source|0|5.1|0||0|0||||||||||||0.045|0.0032||||0|||
Eaux|Perrier|Perrier|a|Eau minérale gazeuse|0|0|0||0|0||||||||||||0.0152|||||0|||
Eaux|Rocheval|Eau minérale naturelle|a|Eau minérale naturelle|0|0|0||0|0.0037|||||||||||||||||0|||
Eaux|Saguaro|Pétillante Citron|a|Eau minérale naturelle gazéifiée, arôme naturel|0|0|0|0|0|0.01|||||||||||||||||0|||
Eaux|Saint Amand|Eau minérale naturelle|a|Eau minérale naturelle|0|0|0||0|0.28||||||||||||0.176|0.046||||0|||
Eaux|Saint Amand|Eau Minérale Naturelle|a|Eau minérale naturelle|0|0|0||0|0.028||||||||||||0.176|0.046||||0|||
Eaux|Sainte-Anne|Abatilles Saint Anne|a|Eau minérale naturelle.|0|0|0||0|0||||||||||||0.0019|0.0009||||0|||
Eaux|Sainte-Marguerite,Intermarché|Sainte-Marguerite saveur Citron|a|Eau minérale naturel  gazeuse, arôme naturel de citron avec autres arômes naturels. *Origine : PradesFrance.|0|0|0||0|0.04|||||||||||||||||0|||
Eaux|Source des Pins|Eau de source|a|Eau de source.|0|0|0|0|0|0||||||||||||0.0013|0.00087||||0|||
Eaux|St Alban,Saint Alban,Refresco|St-Alban|a|Eau minérale naturelle avec adjonction de gaz carbonique.|0|0|0||0|0.2||||||||||||0.0192|0.0041||||0|||
Eaux|St Yorre|St-Yorre - La Force Minérale|a|Eau minérale naturelle naturellement gazeuse|0|0|0|0|0|0.17||||||||||||0.09|0.011||||0|||
Eaux|U|Boisson gazeuse à base d'eau minérale naturelle saveur agrumes|b|Eau minérale naturelle gazéifiée 99.9%,arôme naturel. non|0|0|0|0|0|0.007|||||||||||||||||0|||
Eaux|U|Eau de Source de Montagne des Alpes|a|Eau de source de montagne des Alpes - source Roche des Ecrins.|0|0|0|0|0|0|||||||||||||||||0|||
Eaux|U|Boisson gazeuse à base d'eau minérale naturelle pétillante saveur citron-citron vert zéro sucre|b|Eau minérale naturelle, CO2. arôme naturel de citron, acidifiant: acide citrique, arôme citron vert.|4.7|0|0|0|0|0.008|||||||||||||||||0||E330 - Acide citrique|
Eaux|U|Boisson à base d'eau gazeuse extra pétillant saveur citron vert zéro sucre|b|Eau minérale naturelle gazéifiée, arôme naturel de limette.|0|0|0|0|0|0.007|||||||||||||||||0|||
Eaux|U|Eau Des Alpes U 50CL|a|Eau de source Roche des Écrins.|0|0|0||0|0||||||||||||0.063|0.0102||||0|||
Eaux|U|Boisson pétillante sans sucre aromatisée citron/citron vert|b|Eau minérale naturelle, CO2. arôme naturel de citron, acidifiant: acide citrique, arôme citron vert. certains ingrédient de ce produit ne proviennent pas de France.|4.7|0|0|0|0|0.008|||||||||||||||||0||E330 - Acide citrique|
